username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Jay,1469893136130392067,"New York, NY",2023-03-06 15:17:12,Back from being banned! #LGBTQ #gay #viral #Live #TOP4 #bachelor         #BabarAzam𓃵 #foryou #fyp #explorepage… https://t.co/4PvDMwhcrL,0,Twitter for iPhone,
Chilewich,145441406,New York City,2023-03-06 15:06:08,"As seen in @HGTVMag: our new Pride Stripe mats, tufted in colorful stripes inspired by the rainbow of LGBTQ identit… https://t.co/7791wMt668",0,Twitter Web App,
Stacey,710647136908677120,NYC,2023-03-06 15:05:09,@RepMalliotakis Republicans are passing anti-LGBTQ legislation.  Republicans called for the eradication of transgen… https://t.co/8dxa2BWW5X,0,Twitter Web App,
Chris Sommerfeldt,4258204312,New York City,2023-03-06 15:01:05,"Ingrid Lewis-Martin, Mayor Adams' chief adviser, is catching heat from a prominent gay rights activist after being… https://t.co/IEIb2K516q",4,Twitter Web App,
Wendy Wildshape,922848148166504453,"Brooklyn, NY",2023-03-06 15:01:04,@ToomanyFreddys @Deeptradesearch @plasticmartyr I would argue that you need to prove that there is a significant ad… https://t.co/FpJIoguzWP,0,Twitter for Android,
ProPublica,14606079,"New York, NY",2023-03-06 15:00:11,The state quietly announced its decision to remove the LBGTQ discrimination ban via the Twitter feed of its human r… https://t.co/dM7w3KTYQV,38,SocialFlow,
Too Big To Fail,305781935,New York City,2023-03-06 14:57:38,@kevinbaum013 There has been a small but obnoxiously loud contingent of people in my Long Island school district tr… https://t.co/Dq8N354FJp,0,Twitter Web App,
Deborah Mohr,3946630815,"New York, USA",2023-03-06 14:52:21,"At least there was one person in a same sex relationship marching at the front of the parade, Larry Cummings is a f… https://t.co/OryRYxB05b",0,Twitter for iPhone,
Artist Jane Cohen-Rubin,1413496482636894210,"New York, NY",2023-03-06 14:52:07,"I am a #Straight, #Jewish, #FemaleArtist — who publicly supported #marriagerights — decades before the @nytimes.… https://t.co/TrykLikdqz",0,Twitter Web App,
Carm Derrico,322986132,New York,2023-03-06 14:46:35,LGBTQ+ community in George Santos’ district calling for him to resign https://t.co/TsZqZIB3wU via @YouTube,0,Twitter Web App,
Walter Masterson,21962767,"New York, NY",2023-03-06 14:35:06,"@shrewddudescast @Char_ted_course The dude came to bully LGBTQ and got what he deserved.
You people show up to hara… https://t.co/7AVWjuVabo",0,Twitter for iPhone,
LG,3110951519,"New York, USA",2023-03-06 14:19:26,"@neslaughter @David_Leavitt Anorexia is a disease, having it means you need to be treated. Transgendered is NOT a d… https://t.co/1VPDLOgkIe",0,Twitter for iPhone,
Andy Praschak (he/him),254083841,🏳️‍🌈 New York City,2023-03-06 14:15:21,@Charlesdfall @JohnJrBx @tonysimone @Salamancajr80 @jamaaltbailey @JeniferRajkumar @AlexBores @Fernandez4NY… https://t.co/u3is4YTeX7,0,Twitter for iPhone,
Alexandra Brodsky,193900255,"Brooklyn, NY",2023-03-06 14:03:00,"Alaska's position--that Bostock is limited to employment discrimination--doesn't hold up. On Wednesday, I'll be arg… https://t.co/dtOxiThyQo",3,Twitter Web App,
We Said What We Said,320432814,"New York, USA",2023-03-06 14:00:20,"#NCISLA 14x14 ""Shame"" sends a very clear message of support for the LGBTQ+ community that actually feels genuine. W… https://t.co/pxKyGqMUzP",0,CoSchedule,
Jerome Alexander Horne,999562879,"Brooklyn, NYC",2023-03-06 13:56:36,"“It is imperative that the Prospect Park Alliance conduct immediate outreach with [communities], so a socially sign… https://t.co/aplj08tp6H",2,Twitter for Android,
Bryan Gitschlag,3419201584,New York,2023-03-06 13:52:12,"@StatedClearly @JacksonWheat1 @TetZoo American College of Pediatricians is a rightwing political group, not to be c… https://t.co/DvgiwYMoKd",0,Twitter for iPhone,
SIRCRONE,2509868283,New York City,2023-03-06 13:46:57,@LilHulkQ @POTUS Lgbtq is black history?,0,Twitter for iPhone,
Rebecca O'Donnell,256374866,New York,2023-03-06 13:42:20,@Dead_to_Sin @Tom_in_SFCA @KaivanShroff Ah. So you think LGBTQ are sexual deviants? Why?,0,Twitter for iPhone,
Mr.Xijinping_Jr,1486400402966917120,,2023-03-06 13:41:13,"@The_Trump_Train Take down all the LGBTQ flags
A lot of people become part of this community not because of biologi… https://t.co/FKdtGErT8H",0,Twitter for iPhone,
Przemek Godycki,1362527109793669127,"Brooklyn, NY",2023-03-06 13:25:53,@fighthetyranny @lporiginalg Groomed children = lgbtq children,0,Twitter for iPhone,
Papers Publishing,1569374040816508935,Brooklyn ,2023-03-06 13:12:51,"“She was abrasive and sharp-tongued with everyone who wasn't me. And I adored being her underbellied exception.""… https://t.co/4Iue1zWkrj",1,Twitter for iPhone,
Jesse,1438194829587058689,NYC,2023-03-06 12:42:54,"@mikepompeo Values like hating women, hating minorities, being scared but a little turned on by the LGBTQ community… https://t.co/Wb4OLVurQX",0,Twitter for iPhone,
Tracy #pureblood,226346975,"New York, USA",2023-03-06 12:39:11,@BlackDevils23A @JoJoFromJerz Amen to all of this Rainbow will never stand for LGBTQ. it’s god promise they can use it all they want!,0,Twitter for iPhone,
Papers Publishing,1569374040816508935,Brooklyn ,2023-03-06 12:36:42,"Swift and deep, contest runner up Siliziwe Mapalala’s nonfiction short “Black Girl Healing” is now available to rea… https://t.co/nkjRML0aHi",0,Twitter for iPhone,
Marti,25030365,"New York, NY",2023-03-06 12:12:15,Thanks @MSNBC @RobertGarcia for chatting about our rally outside @Santos4Congress office. As horrific anti lgbtq le… https://t.co/qbLWUzSQwm,14,Twitter for iPhone,
Janice Brown,19173563,"New York, NY",2023-03-06 12:08:15,"#JaniceBrown will be ""#YourFavoriteHomeGirl"", &amp; when I'm #President, @TheBeatWithAri?😒 @TwitterMoments is my announ… https://t.co/QCWc8xarmB",0,Twitter for Android,
NBC News,14173315,"New York, NY",2023-03-06 12:01:02,"LGBTQ young people are striking colleges in states where anti-LGBTQ legislation is being pushed.

Advocates worry t… https://t.co/Ehy4HzqWDx",49,SocialFlow,
Arcus Foundation LGBTQ Social Justice,427461095,"New York, NY",2023-03-06 11:50:10,A Kenyan Supreme Court decision affirming @NGLHRC's right to register as an official NGO marks a pivotal step in th… https://t.co/2rsZjWwHHl,6,Hootsuite Inc.,
Geofftcp,584042018,new york,2023-03-06 11:37:02,"@GovRonDeSantis Nothing says freedom like banning books, attacking the LGBTQ community and trying to erase African American history.",0,Twitter for Android,
Jay Davis 🇺🇸,1541647498330112000,"Newark, NJ",2023-03-06 11:32:12,The reaction to the #ChrisRockNetflix special highlights how a certain intolerant segment of society (feminists) wa… https://t.co/XrXUVToD2O,1,Twitter Web App,
Privatizing kills education 🇵🇸 (she/her),1275835311067627520,"Brooklyn, NY",2023-03-06 11:00:40,"@WrenAuggie1 @thedesertginger Clearly, it’s very hard for you. No one said we need burlesque shows for kids. But de… https://t.co/SuKFm1b9Mj",0,Twitter for iPhone,
PR.com Entertainment,100008760,"New York, NY",2023-03-06 11:00:07,"Author Gregory Kincaide’s New Book, ""LGBTQ and Same Sex Marriage: A Biblical Perspective,"" Discusses How God Views...",0,PR.com,
BuddyDek,716905889,"New York, N.Y.",2023-03-06 10:47:54,Alaska Says It’s Now Legal “in Some Instances” to Discriminate Against LGBTQ Individuals https://t.co/SbNppUyuMi,1,Twitter Web App,
scott baker,1659605202,NYC,2023-03-06 10:46:57,"@thehill @TheHillOpinion Gun rights, abortion restrictions, book bans, anti-LGBTQ+ laws, journalism suppression, al… https://t.co/K1z3moANET",0,Twitter Web App,
dodie,1094070786414075904,NYC,2023-03-06 10:36:26,"Disgusting, the hate is real, but our city, our society must address &amp; reduce this, along with antisemitism &amp; anti-… https://t.co/lKt7NlA0Jl",0,Twitter for iPhone,
MissCrayon 🌊🇺🇸,262948804,NYC,2023-03-06 09:09:12,@MiaMia87217278 Liberal here. I support u and yr daughter. #LGBTQ #VOTEBLUE,0,Twitter Web App,
Sharon Millington,822277899638206464,Jamaica,2023-03-06 08:10:15,"@hodgetwins This is a madness, how the hell can the LGBTQ community celebrate this, outright sexual violation of ch… https://t.co/bdHrCxtqmD",0,Twitter for iPhone,
Emma,928975710,"New York, USA",2023-03-06 06:26:15,@luvzhobiw @Dianammval @cerotez But if they’re gonna use religion as the reason why they don’t care about lgbtq the… https://t.co/cSjpha17rh,0,Twitter for iPhone,
Barry B. Benson 🇵🇷🏴‍☠️ #MENTOO,4867561144,"Bronx, NY",2023-03-06 06:21:39,"@hempyhope @CasuallyGreg The LGBTQ community has a lot of people that are creepy and perverted , they’re the loud m… https://t.co/xo5rstgRxx",0,Twitter for iPhone,
Barry B. Benson 🇵🇷🏴‍☠️ #MENTOO,4867561144,"Bronx, NY",2023-03-06 06:11:13,@hempyhope @CasuallyGreg Because groomers took teaching jobs and are trying to teach it to kids. They hide behind t… https://t.co/YYBR1Or3MW,0,Twitter for iPhone,
Hannah Simpson חנה הייה-לב סימפסון,50894586,"New York, NY",2023-03-06 06:06:37,@JennJefferys @Esqueer_ @FaeJohnstone In the holocaust LGBTQ people (notably including trans people who were docume… https://t.co/ls80WxPj2e,0,Twitter for iPhone,
"Charlie, Duke of Galilee 🇵🇸 تشارلي ديبه",430376892,"New York, NY",2023-03-06 05:52:23,@P3ng1z @CarlotRomantico @thebluecuracao @Pakeha56 @daggerhaft @reems84 @NKippur @LiterateSimmie @bklynymk… https://t.co/Bc8sCbi7xT,0,Twitter for iPhone,
🌈 MyLifeInPlastic,550453807,"New York, NY",2023-03-06 05:11:14,"@amandawicks_ After reading your most recent @TheAtlantic story, I wonder what you thought of the tone deaf America… https://t.co/X6OIpffQ60",0,Twitter Web App,
NBC News,14173315,"New York, NY",2023-03-06 05:01:08,"LGBTQ young people are striking colleges in states where anti-LGBTQ legislation is being pushed.

Advocates worry t… https://t.co/wDoiNkD075",36,SocialFlow,
Eric 🇺🇦,1239955582758662146,"New York, NY",2023-03-06 04:49:10,@NMalliotakis @PolitikaNYC And supporting an anti LGBTQ agenda and bigots. What a Way to represent.,0,Twitter for iPhone,
Socialtrainers,17150012,NYC,2023-03-06 04:38:59,"@TanziaMill @williamlegate I support being a free person and the pursuit of happiness. 

So most things in LGBTQ+ I… https://t.co/uiyvhlWoVH",0,Twitter for iPhone,
CBS New York,16299627,New York City,2023-03-06 04:32:53,"Irish pride was on display near Forest Avenue, with hundreds gathering to watch Staten Island's St. Patrick's Day P… https://t.co/zNK6K9JYke",1,SocialNewsDesk,
Privatizing kills education 🇵🇸 (she/her),1275835311067627520,"Brooklyn, NY",2023-03-06 04:15:28,"@Smasher225 @YoungStreete @aaronhoyland @libsoftiktok It’s a bunch of doctored videos, plus one  drag show some wom… https://t.co/oWKKiiAKOv",0,Twitter for iPhone,
Privatizing kills education 🇵🇸 (she/her),1275835311067627520,"Brooklyn, NY",2023-03-06 04:10:05,"@jeanguida1 @aaronhoyland Time and social progress marches on. You can hang back and yell “No,” and stomp your feet… https://t.co/B5MjZaMPVl",0,Twitter for iPhone,
🍒🌙,1500957158753591309,"New York, NY",2023-03-06 04:09:31,i hope the LGBTQ+ community loads up with guns! it’s their american right.,0,Twitter for iPhone,
Lux “Ask Me About Self-Managed Abortion” Alptraum,717363,New York,2023-03-06 04:00:48,One of the challenging things with media coverage of topics like abortion or sex work or LGBTQ rights is the people… https://t.co/TtdNgt4DUA,6,Twitter for iPhone,
Sophia Greene🪬,829444926119239686,"New York, USA",2023-03-06 03:59:02,And doesn’t IRS revoke tax exempt status from non profits that’s discriminate or create discriminatory environments… https://t.co/s9q8mQYGXY,0,Twitter for iPhone,
Sophia Greene🪬,829444926119239686,"New York, USA",2023-03-06 03:59:01,I think it’s clear @UBuffalo does not care about it’s BIPOC or LGBTQ+ students. Because they still haven’t addresse… https://t.co/5Q9OT0KEPs,0,Twitter for iPhone,
🔥🐺Fenrir Vargar🐺🔥,867786339965702144,"New York, NY",2023-03-06 03:58:07,@oliviae119 @Avalanche I have two of my kids are members of the LGBTQ+ so I had to have it. I got the pride locker… https://t.co/oaUcOmw1UX,0,Twitter for iPad,
AL,298370657,Brooklyn,2023-03-06 03:49:37,De-humanization of LGBTQ+ ppl: as hyper-sexual groomers who cannot exist in their own bodies without immorality. Th… https://t.co/CmNmzP1sLV,0,Twitter for iPhone,
ProPublica,14606079,"New York, NY",2023-03-06 03:37:36,"On the advice of the state’s attorney general, Alaska’s civil rights agency quietly deleted language promising equa… https://t.co/LOecfRCU2x",57,SocialFlow,
"cynthia d. cexxx, esq.",1502083138813575168,"Brooklyn, NY",2023-03-06 03:37:21,@GraflexMaster oh 100%. i support lgbtq!,0,Twitter for iPhone,
Alison - NYC Recessionista,22873806,New York City,2023-03-06 03:28:28,"@TomBuck It'd be infinitely better to be adopted by an LGBTQ couple than by your bigoted ass, that's for damn sure.",0,Twitter Web App,
😻😽 Donna,1449802675,"New York, USA",2023-03-06 03:24:44,"#Classy. @MaxwellFrostFL
Read ""Frost on DeSantis targeting Black, LGBTQ transgender people: ‘it’s fascism’"" on Smar… https://t.co/QPFZsItSt2",0,Twitter for Android,
Kade Dishmon 📚 🏳️‍⚧️,1305587044140421120,"Manhattan, NYC",2023-03-06 03:23:47,@krislouisweaver Hey! I actually recommend looking on MSWL under the LGBTQ genre specifically. That way you'll know… https://t.co/Snl6nFFIGr,0,Twitter Web App,
Art Things Never,552506280,NYC,2023-03-06 03:22:59,"@CianHudder1 @rexbears47 @VaushV MAN you're bad at this
-vague handwave at ""mental health""
-placelessness is meanin… https://t.co/DCg6OcIYgP",0,Twitter Web App,
Brendan Fay,31191938,"Astoria, Queens",2023-03-06 03:22:52,Glad to share the spirit of love and solidarity with  the LGBTQ community on Staten Island excluded from the St Pat… https://t.co/IbU4Ho5PIU,0,Twitter for Mac,
ALOTO Home Base,1595168221052682240,"New York, NY",2023-03-06 03:13:22,7 months in and we are still florking about because IT MATTERS because everyone once in a while a piece of media te… https://t.co/yIMUWS3eZz,9,Twitter for iPhone,
"picture taker, button pusher",25325489,NYC,2023-03-06 03:07:01,The real #scandoval is the 378 discriminatory anti-LGBTQ+ bills that have been introduced into state houses this ye… https://t.co/VjiSfHQpy6,1,Twitter Web App,
Rhonda Mangus,212945962,New York,2023-03-06 02:58:16,"Correct! ""Pushback from protestors (including university faculty members) against our upcoming event, featuring… https://t.co/5vC3RF009b",0,Twitter Web App,
MJ🇭🇹🪓,1516598394449543170,"New York, USA",2023-03-06 02:49:15,Crying the LGBTQ community got House niggas too 💀💀💀💀 https://t.co/7evajNOSrH,1,Twitter for iPhone,
kayla says (subscribe to my youtube!),1521343252640808961,"Manhattan, NY",2023-03-06 02:44:03,Best thing to do: get familiar with what laws could impact your state and local governments if passed. The ACLU is… https://t.co/AqtiPf2IL0,1,Twitter Web App,
Marcia Kelley,122166527,Central New York,2023-03-06 02:34:00,@RexChapman Alabama…the south hates women and girls… and LGBTQ and… well… everyone but Republican men!,0,Twitter for iPhone,
Hannah Sto Helit,1134229097897484288,"New York, USA",2023-03-06 02:20:29,@efrex @YafitFR ...what I'll say though is that the fact that the MO communities are more porous and thus more topi… https://t.co/opdbtThbnv,0,Twitter Web App,
dark raven,1052268686894125057,New York,2023-03-06 02:20:14,"Twitter, I've talked like this for a while, AND NOW you're telling me this lol
(this is a comment I was posting on… https://t.co/Rfjr2GC3mD",0,Twitter Web App,
Gay Parent Magazine,213414169,New York City,2023-03-06 02:15:14,"Explore our website for LGBTQ+ Resources!
- ASSISTED REPRODUCTION &amp; RELATED SERVICES
- LEGAL SERVICES
- CAMPS &amp; SUM… https://t.co/NIUFzUqCD6",1,Twitter Web App,
Chimafia,37515412,New York ,2023-03-06 02:13:47,"For every #LGBTQ PERSON:  THIS IS EXACTLY WHY YOU NEED TO VOTE 🗳️ DEMOCRAT IN 2024AND SO ON. Because if you don’t,… https://t.co/VUsUaFVfN5",0,Twitter for iPhone,
VonVictor Rosenchild | Founder/CEO HubBucket®,480875170,"Brooklyn, NY",2023-03-06 02:09:31,"🇺🇸 You can help make our world a better place by supporting:

✅ Integrity
✅ Ethics
✅ Democracy
✅ Human Rights
✅ Civ… https://t.co/BkDjNPSQdv",1,Twitter Web App,
